Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
16-June-2025,1668.25,1705.95,1651.70,1694.10,1685.189582261204215425,44693,2503,75316178.00,17461,39.07,54.25,25.85
13-June-2025,1619.85,1669.00,1601.60,1658.95,1650.595211556467073877,44858,3111,74042400.00,17699,39.46,67.40,39.10
12-June-2025,1637.95,1658.00,1611.75,1643.70,1638.417815316636361858,51147,4501,83800156.00,23420,45.79,46.25,5.75
11-June-2025,1624.80,1649.35,1605.80,1638.15,1635.305866247686013409,64283,3749,105122367.00,27650,43.01,43.55,13.35
10-June-2025,1578.65,1633.70,1578.65,1610.80,1613.070140173994427073,188052,11217,303341066.00,33540,17.84,55.05,32.15
9-June-2025,1573.10,1591.15,1571.45,1578.65,1582.144999292686377139,21207,1930,33552549.00,8263,38.96,19.70,5.55
6-June-2025,1572.30,1573.35,1556.05,1571.45,1567.941425516127624285,22911,985,35923106.00,14150,61.76,17.30,-0.85
5-June-2025,1557.00,1569.70,1547.10,1562.10,1560.199752429855125618,65436,3598,102093231.00,43307,66.18,22.60,5.10
4-June-2025,1550.40,1565.90,1547.00,1557.50,1558.070986449562259521,17933,2580,27940887.00,9467,52.79,18.90,7.10
3-June-2025,1551.25,1563.10,1534.00,1543.65,1544.143266431509064863,129842,7041,200494650.00,88145,67.89,29.10,-7.60
2-June-2025,1565.30,1565.35,1542.45,1547.75,1550.492873435747501606,79351,4153,123033160.00,45778,57.69,22.90,-17.55
30-May-2025,1581.35,1595.40,1567.65,1574.00,1576.163111293757238390,26767,1623,42189158.00,7941,29.67,27.75,-7.35
29-May-2025,1580.45,1605.00,1580.45,1599.85,1594.420570930485944650,41301,2816,65851164.00,21788,52.75,24.55,19.40
28-May-2025,1595.85,1600.95,1579.00,1580.40,1587.369793008232275879,97057,7494,154065350.00,84342,86.90,21.95,-15.45
27-May-2025,1600.80,1603.75,1579.00,1594.50,1592.539683869192203223,83573,5369,133093319.00,48772,58.36,24.75,-6.30
26-May-2025,1581.70,1604.15,1581.70,1600.80,1597.677489649161037263,22945,2210,36658710.00,12761,55.62,22.45,19.10
23-May-2025,1577.70,1603.95,1568.00,1580.65,1597.447182627489322286,194330,1993,310431911.00,7874,4.05,35.95,2.95
22-May-2025,1594.15,1594.15,1558.90,1566.85,1567.793947036569987389,39650,2140,62163030.00,29306,73.91,35.25,-27.30
21-May-2025,1581.70,1602.00,1570.75,1598.15,1591.139482443895629764,9313,792,14818282.00,3356,36.04,31.25,16.45
20-May-2025,1605.00,1619.45,1573.35,1575.10,1586.380152640600767284,49004,3606,77738973.00,26424,53.92,46.10,-29.90
19-May-2025,1616.25,1623.20,1592.90,1596.75,1604.880301847514962269,11529,1129,18502665.00,5116,44.38,30.30,-19.50
16-May-2025,1621.00,1634.00,1602.00,1616.20,1614.252030093145450203,16748,1688,27035493.00,5499,32.83,32.00,-4.80
15-May-2025,1605.00,1635.95,1601.00,1627.95,1619.838473315835520559,36576,3681,59247212.00,14837,40.56,34.95,22.95
14-May-2025,1580.20,1609.00,1580.20,1604.25,1597.508230509985238002,35903,3126,57355338.00,17298,48.18,28.80,24.05
13-May-2025,1595.25,1600.00,1564.50,1572.50,1578.030058832253918030,80908,6733,127675256.00,29397,36.33,35.50,-22.75
12-May-2025,1520.00,1576.60,1517.55,1572.65,1547.710838108186850538,20594,1996,31873557.00,8161,39.63,59.05,52.65
9-May-2025,1465.25,1500.45,1465.25,1492.95,1490.563630970038564224,10113,1043,15074070.00,4312,42.64,35.20,27.70
8-May-2025,1501.00,1518.30,1489.15,1501.95,1504.766410958904109589,36500,2990,54923974.00,18187,49.83,29.15,0.95
7-May-2025,1461.20,1504.15,1461.20,1495.60,1493.276559259850055830,25076,2605,37445403.00,16702,66.61,42.95,34.40
6-May-2025,1494.85,1503.35,1485.85,1496.55,1494.580176300383554269,29722,2665,44421912.00,16036,53.95,17.50,1.70
5-May-2025,1494.95,1506.00,1491.25,1494.75,1497.985388238135490882,8281,926,12404817.00,3930,47.46,14.75,-0.20
2-May-2025,1502.65,1518.80,1489.30,1495.50,1502.572674418604651162,16168,1734,24293595.00,6099,37.72,29.50,-7.15
30-April-2025,1482.40,1510.60,1482.40,1502.60,1500.043609799916949856,354003,3867,531019938.00,313736,88.63,28.20,20.20
