Date,Close,High,Low,Open,Volume
2021-05-01,134.63441467285156,146.3030637748057,109.81382908954987,115.69759252945792,71555241
2021-06-01,145.3636474609375,171.71698295484697,140.91373988560267,141.35872762534945,31936073
2021-07-01,171.5686492919922,182.9406346917496,142.39703457087538,147.34137604903077,17673390
2021-08-01,171.0247802734375,195.64761155259413,159.4550234501874,173.1508563061336,44955321
2021-09-01,161.08665466308594,187.88499406227947,157.3783982013304,172.45864114580286,26973307
2021-10-01,163.95436096191406,170.92588523124513,139.183207965235,160.69109267744716,22882753
2021-11-01,179.28182983398438,209.49176009520642,162.2732977098041,166.12987813083961,195092822
2021-12-01,216.8093719482422,228.1319108178325,178.4907258228402,180.36956953277073,118581338
2022-01-01,280.5914001464844,299.5282234071405,216.5621731527051,218.24324636487083,142182101
2022-02-01,234.55955505371094,285.28850128004643,213.7933209917318,283.06354763054867,65661314
2022-03-01,268.8238525390625,274.90538652922584,214.18887913712103,234.55955699923638,64292302
2022-04-01,303.0386962890625,339.972902381847,266.252784224748,267.98330371367393,138969963
2022-05-01,256.5619201660156,303.2859523783206,209.88731930289362,299.1326929994126,118432321
2022-06-01,225.16531372070312,265.90668553658264,206.8218033445547,258.5396346503215,61186136
2022-07-01,263.830078125,277.0809388813444,221.60541537948924,224.96756191762952,84852789
2022-08-01,303.88958740234375,311.21818784963807,260.75972971124764,265.414397275109,93500619
2022-09-01,302.8497314453125,330.4805857239495,278.33851119521205,301.4632442232711,113347622
2022-10-01,311.3667297363281,334.7390480087911,299.2349151265421,305.5731632453919,78376660
2022-11-01,308.049072265625,322.65676875890443,301.06710060725123,312.95132826280064,48268692
2022-12-01,305.3255920410156,311.46578818998387,240.65560104981267,309.18799006354715,95704431
2023-01-01,294.53076171875,307.40534134525956,278.9822490729341,304.03814964141844,50532578
2023-02-01,286.31085205078125,320.1808821127051,278.4375392844224,296.5114685117218,43855109
2023-03-01,289.6780090332031,299.8786242705825,272.00021679629054,287.4002111369027,28792993
2023-04-01,320.0323181152344,324.53843891020347,282.49797452143406,290.96547402606734,56626711
2023-05-01,342.414306640625,351.17893051249945,315.4767120766709,320.0323386868746,53147260
2023-06-01,337.611083984375,362.6174788897208,328.8959960670206,342.71139214816145,34795450
2023-07-01,388.0199890136719,389.80264114956697,335.28373312104515,339.4432245483157,54501050
2023-08-01,415.0913391113281,449.59514661066004,381.3841443009586,392.2381517294086,56001652
2023-09-01,378.6955261230469,415.24070329257637,366.3478470189705,415.24070329257637,41229004
2023-10-01,351.3115539550781,390.64490673673646,341.55291149642534,378.695533739777,34988677
2023-11-01,407.57318115234375,410.01285693749645,334.88116280034075,352.5064999535489,79120570
2023-12-01,433.7124328613281,450.44157306978934,400.0052679545713,410.2618008195289,67862226
2024-01-01,476.2820739746094,517.5074346138911,427.2896635279913,438.14367112118254,55288313
2024-02-01,467.0,499.8500061035156,447.75,480.5,27424820
2024-03-01,465.6000061035156,489.0,431.20001220703125,469.79998779296875,47503689
2024-04-01,490.6499938964844,514.0,468.25,470.0,45612395
2024-05-01,449.1000061035156,496.0,441.0,490.6499938964844,21422590
2024-06-01,409.1000061035156,472.3999938964844,396.79998779296875,469.0,57459363
2024-07-01,369.04998779296875,436.95001220703125,364.25,415.0,87984174
2024-08-01,387.29998779296875,414.0,341.0,370.0,62367396
2024-09-01,394.45001220703125,409.0,373.6000061035156,388.0,35476734
2024-10-01,374.5,407.6499938964844,270.04998779296875,394.0,106487807
2024-11-01,354.45001220703125,383.70001220703125,340.04998779296875,375.1000061035156,32150324
2024-12-01,314.3500061035156,373.29998779296875,311.75,354.45001220703125,40963590
2025-01-01,310.3999938964844,336.3500061035156,300.1499938964844,314.8999938964844,49387710
2025-02-01,281.29998779296875,326.3999938964844,270.0,303.0,37339120
2025-03-01,350.45001220703125,356.95001220703125,267.20001220703125,280.95001220703125,48855331
2025-04-01,375.25,416.75,318.0,350.45001220703125,42829036
2025-05-01,403.75,407.29998779296875,362.1499938964844,375.25,26255863
2025-06-01,466.04998779296875,467.54998779296875,396.70001220703125,404.3500061035156,41564405
2025-07-01,422.25,483.3999938964844,401.1000061035156,464.1000061035156,46981969
2025-08-01,431.54998779296875,474.25,411.0,424.29998779296875,22469703
2025-09-01,497.6000061035156,513.3499755859375,424.0,431.6499938964844,105485477
2025-10-01,481.8500061035156,570.4000244140625,478.79998779296875,501.1000061035156,62131523
2025-11-01,480.29998779296875,494.3999938964844,451.5,479.0,22610768
2025-12-01,482.95001220703125,503.79998779296875,433.1499938964844,481.5,20948869
2026-01-01,399.0,497.3999938964844,390.25,485.8500061035156,28227607
2026-02-01,454.79998779296875,503.0,373.04998779296875,400.70001220703125,43369634
2026-03-01,368.3999938964844,452.70001220703125,361.20001220703125,440.0,23835010
2026-04-01,420.1499938964844,433.3999938964844,366.70001220703125,373.0,44392829
