Date,Close,High,Low,Open,Volume
2025-06-01,104.7603759765625,110.92684765036458,88.8112148433417,93.34391943196053,429263937
2025-07-01,137.60508728027344,139.46797609673717,101.41314565907378,105.4875993125643,450765899
2025-08-01,139.04957580566406,156.30374916905518,131.99647909842182,138.92006496191422,277610608
2025-09-01,157.47000122070312,164.5,135.16000366210938,140.0,249904629
2025-10-01,150.57000732421875,164.4499969482422,147.5399932861328,157.39999389648438,84589507
2025-11-01,167.58999633789062,172.67999267578125,142.58999633789062,150.75,154519861
2025-12-01,185.33999633789062,186.39999389648438,154.2100067138672,168.0,294137803
2026-01-01,170.85000610351562,190.10000610351562,155.25,185.2100067138672,96972876
2026-02-01,187.72999572753906,193.74000549316406,162.8000030517578,170.0,105818143
2026-03-01,185.99000549316406,200.89999389648438,173.50999450683594,179.0,134152946
2026-04-01,217.60000610351562,226.3000030517578,184.2100067138672,190.80999755859375,74881262
